53628,Mare Nectaris,39,9,Bordeaux-style Red Blend,Midnight
53658,Condesa Real,26,41,Red Blend,Conde de Velázquez
53659,Morelli Lane Vineyard,42,9,Pinot Noir,Lost Canyon
53660,Cork Tree Vineyard,38,9,Merlot,JR Wine
53663,Orzada,20,41,Cabernet Franc,Odfjell
53664,Reserve,38,9,Chardonnay,Stuhlmuller Vineyards
53666,Big Bend Estate,32,9,Chardonnay,Roessler
53667,Lindberg Reserve,42,17,Grüner Veltliner,Salomon-Undhof
53671,Claret Block Selection Reserve,15,41,Bordeaux-style Red Blend,La Playa
53672,Limited Selection Leyda Vineyard,16,41,Sauvignon Blanc,Montes
53673,Ser Gioveto,50,6,Red Blend,Rocca delle Macìe
53679,Les Vaudevey Premier Cru,42,42,Chardonnay,Domaine Laroche
53680,Clos Rochette,36,42,Chardonnay,Faiveley
53681,Ceppatella,36,6,Sangiovese,Fattoria Fibbiano
53684,Steinbeck Vineyard,20,9,Syrah,Eberle
53687,Zachary's Ladder,29,9,Red Blend,Gorman
53688,Finca Los Gallegos,35,28,Malbec,Altocedro
53689,Finca Los Tanos,35,28,Malbec,Altocedro
53690,Dry,15,9,Rosé,Benziger
53691,Estate Bottled Semi-Dry,14,9,Riesling,Lamoreaux Landing
53692,Plácet,45,30,Viura,Palacios Remondo
53695,Reserve,25,9,Riesling,Dr. Konstantin Frank
53699,Klickitat,21,9,Pinot Gris,Margerum
53700,Cometa,42,6,Fiano,Planeta
53702,Single Vineyard Reserva,20,28,Cabernet Franc,Lamadrid
53703,Phebus Gran Reserva,24,28,Malbec,Fabre Montmayou
53715,Ela,20,44,Red Blend,Galil Mountain
53717,Arriviste,25,9,Rosé,Blackbird Vineyards
53720,Journey,75,9,Chardonnay,Matanzas Creek
53722,Steinbügel Reserve,27,17,Grüner Veltliner,Graf Hardegg
53723,Clone 2A,29,9,Pinot Noir,Kessler-Haak
53724,Oenotria,37,36,Red Blend,Domaine Costa Lazaridi
53725,Proprietor's Reserve,24,42,Red Blend,O'Vineyards
53726,Altenberg,44,17,St. Laurent,R&A; Pfaffl
53727,Pataccoli Family Vineyard,35,9,Pinot Noir,Redhawk
53728,Rapsani Reserve,19,36,Red Blend,Tsantali
53736,Spätlese,22,19,Gewürztraminer,Fitz-Ritter
53737,Erdener Treppchen Kabinett,26,19,Riesling,Dr. Loosen
53743,Syrah/Carignan,18,42,Red Blend,Gérard Bertrand
53746,J Brut Rosé,30,9,Sparkling Blend,J Vineyards & Winery
53748,Serra Lori,13,6,Rosé,Argiolas
53749,Cellarmaster's,12,9,Riesling,Columbia Winery
53752,Marboré,30,30,Red Blend,Bodegas Pirineos
53754,Reserve,20,9,Zinfandel,Lava Cap
53755,Gran Reserva Cuvée,20,41,Chardonnay,Misiones de Rengo
53759,Aradia,20,18,Chardonnay,Penley Estate
53763,La Joya Reserve,10,41,Cabernet Sauvignon,Viña Bisquertt
53765,Amplus,18,41,Sauvignon Blanc,Santa Ema
53772,Lot 205,13,9,Syrah,Cameron Hughes
53773,Conde de Valdemar Crianza,15,30,Tempranillo,Bodegas Valdemar
53774,Fusion,18,9,Red Blend,Borra
53778,Two Vines,8,9,Cabernet Sauvignon,Columbia Crest
53780,The Noble,19,18,Chardonnay-Semillon,D'Arenberg
53781,Estate,35,9,Sangiovese,Benessere
53782,Equinoxe,47,9,Pinot Noir,Le Cadeau
53783,Meyer Vineyard,48,9,Pinot Noir,Lemelson
53785,20 Years Old Tawny,58,24,Port,Poças
53786,20 Years Old Tawny,44,24,Port,Sandeman
53788,Muffato della Sala,375,6,White Blend,Marchesi Antinori
53791,Reserva,28,30,Tempranillo Blend,Solabal
53792,Dry White,16,24,Port,Wiese & Krohn
53794,Reserve,26,9,Chardonnay,Lemelson
53796,Moscato Passito Villa Monticelli,45,6,Moscato,Barberani
53797,Altos de Luzón,19,30,Red Blend,Bodegas Luzón
53799,Branco Colheita,125,24,Port,Wiese & Krohn
53800,Wyeast Vineyard,42,9,Pinot Noir,Sineann
53801,Esculle de Solabal,62,30,Tempranillo Blend,Solabal
53802,Rosé Brut Reserva,20,30,Sparkling Blend,Llopart
53803,Block Collection Walking Tree,25,9,Cabernet Sauvignon,Geyser Peak
53804,Proprietary Red Wine,55,9,Red Blend,Corley
53805,Balistreri Family Vineyard Freestone View Block,100,9,Pinot Noir,Sonoma Coast Vineyards
53806,Dutton Ranch Kyndall's Reserve,36,9,Chardonnay,Dutton Estate
53808,Block Colection Russian River Ranches,20,9,Sauvignon Blanc,Geyser Peak
53812,El Delirio,9,41,Sauvignon Blanc,Botalcura
53814,Brut,11,6,Glera,Valdo
53819,Cuvèe 1821,15,6,Glera,Zonin
53825,Eco Balance,9,41,Cabernet Sauvignon,Emiliana
53841,Frizzante Halbtrocken Rosé,17,17,Sparkling Blend,Pratsch
53843,Private Selection,11,9,Sauvignon Blanc,Robert Mondavi
53845,La Palma,9,41,Sauvignon Blanc,Viña La Rosa
53847,Private Selection,11,9,Pinot Grigio,Robert Mondavi
53848,Heritage Collection,12,9,Chardonnay,Peirano
53853,SLH Estate,25,9,Chardonnay,Hahn
53857,Nouveau,11,42,Gamay,Joseph Drouhin
53862,Private Selection,11,9,Riesling,Robert Mondavi
53873,Solomon Hills Vineyard,45,9,Pinot Noir,Rusack
53875,Innere Bergen,22,17,Riesling,Zull
53880,Sorano,50,6,Nebbiolo,Giacomo Ascheri
53881,Sorano Coste & Bricco,70,6,Nebbiolo,Giacomo Ascheri
53882,Founder's Selection,35,41,Cabernet Sauvignon,Echeverria
53887,Villero,71,6,Nebbiolo,Boroli
53888,La Serra,57,6,Nebbiolo,Marcarini
53891,Castelletto,50,6,Nebbiolo,Mauro Veglio
53896,Las Alturas Vineyard,44,9,Pinot Noir,Belle Glos
53897,Zonchera,51,6,Nebbiolo,Ceretto
53898,Lillie Langtry Estate,20,9,Sauvignon Blanc,Langtry
53905,Old Vines Gran Reserva,20,30,Tempranillo,Bodegas Navarro López
53909,The Heritage Collection,12,9,Cabernet Sauvignon,Peirano
53911,Red Shorts,12,9,Red Blend,Peirano
53912,Aquarius,38,9,Pinot Noir,Midnight
53913,Steinbeck Vineyard,20,9,Rosé,Eberle
53918,Opera Prima,6,30,Chardonnay,J. Garcia Carrion
53920,Zinfusion Reserve,22,9,Zinfandel,Castoro Cellars
53922,The Heritage Collection,12,9,Malbec,Peirano
53925,Heritage Clones,17,9,Petite Sirah,Rosenblum
53959,Great Oak Vineyard,38,9,Syrah,Joseph Swan Vineyards
53960,The Devious Woman,32,9,Red Blend,JR Wine
53962,Subduction Red,18,9,Red Blend,Syncline
53965,Harry & Edward's Garden,60,18,Shiraz,Two Hands
53966,Reserva de Familia,15,41,Cabernet Sauvignon,Santa Carolina
53968,Undhof Auslese,35,17,Riesling,Salomon-Undhof
53973,Las Brisas Vineyard,42,9,Pinot Noir,Lost Canyon
53974,Ursonia,45,6,Montepulciano,Il Feuduccio Di S. Maria D'Orni
53976,Lagniappe,32,9,Syrah,Gramercy
53977,Weite Welt,37,17,Red Blend,Gunter Triebaumer
53978,RiverBend Vineyard,36,9,Merlot,Fielding Hills
53979,Old Vine,30,9,Chardonnay,Dusted Valley
53981,Les Clos Grand Cru Clos des Hospices dans Les Clos,108,42,Chardonnay,Domaine Christian Moreau Père et Fils
53982,Le Sol Gimblett Gravels,90,5,Syrah,Craggy Range
53987,Sundance Red Wine,20,9,Red Blend,Soos Creek
53988,Amplus One,19,41,Red Blend,Santa Ema
53999,Gibson Vineyard,22,9,Riesling,Bellangelo
54001,Big Tree Block,60,9,Pinot Noir,Sokol Blosser
54002,Series M,80,46,Bordeaux-style Red Blend,Vilafonté
54008,Signature,42,9,Syrah,Doyenne
54009,Walking Tree,28,9,Cabernet Sauvignon,Geyser Peak
54010,Carneros Cuvée,70,9,Sparkling Blend,Gloria Ferrer
54011,Dry Estate Bottled and Grown,19,9,Riesling,Hermann J. Wiemer
54016,Chenin Avec Chêne,35,46,Chenin Blanc,Simonsig
54021,Corte B,23,28,Red Blend,Vistalba
54023,Sierra Madre Vineyard,49,9,Pinot Noir,La Fenêtre
54030,Cuvée des Conti,18,42,Bordeaux-style White Blend,Château Tour des Gendres
54032,Catena,20,28,Cabernet Sauvignon,Bodega Catena Zapata
54033,Punto Final Reserva,20,28,Malbec,Bodega Renacer
54034,Antinoo,24,6,White Blend,Casale del Giglio
54035,Eolo,79,28,Malbec,Trivento
54037,Grande Cuvée,25,9,Pinot Noir,Soléna
54041,Undhof Kögl,28,17,Riesling,Salomon-Undhof
54042,Wachtberg,28,17,Grüner Veltliner,Salomon-Undhof
54043,Le Classique,15,42,Bordeaux-style White Blend,Château Tour des Gendres
54044,Prince Hill 777,50,9,Pinot Noir,Erath
54045,Ktima,40,36,Chardonnay,Estate Biblia Chora
54046,Obra Prima Coleccion,40,28,Malbec,Familia Cassone
54049,Preston Vineyards,18,9,Sauvignon Blanc,Horse & Plow
54052,Limited Selection,15,41,Cabernet Sauvignon-Carmenère,Montes
54055,Marrugat Brut,13,30,Sparkling Blend,Pinord
54056,Bl8 Birlocho,10,30,Verdejo-Sauvignon Blanc,Prado Rey
54059,Lot #7,15,9,Sauvignon Blanc,Tangley Oaks
54060,Reserve,14,41,Cabernet Sauvignon,Santa Ema
54062,Luckystone White,12,9,White Blend,Sheldrake Point
54064,569 Edna Ranch,38,9,Chardonnay,Tolosa
54067,Brut,15,41,Sparkling Blend,Viña La Rosa
54070,La Capilla Single Vineyard,25,41,Cabernet Sauvignon,Viu Manent
54073,Pop Earth Brut,55,42,Champagne Blend,Pommery
54074,Altitude: 2401,28,9,Syrah,Perry Creek
54080,Casteller Schlossberg Trockenbeerenauslese,177,19,Silvaner,Castell
54082,Capitel Fontana,60,6,Red Blend,Tedeschi
54083,Laguna Vista Vineyards Sur Lies Selection,30,9,Sauvignon Blanc,Sonoma Coast Vineyards
54085,Balcons,60,30,Red Blend,Pinord
54087,Estate,45,9,Pinot Noir,Esterlina
54089,Amethystos,18,36,Red Blend,Domaine Costa Lazaridi
54090,BlackJack,40,9,Pinot Noir,David Hill
54091,Saphir Brut Vintage,18,42,Chenin Blanc-Chardonnay,Bouvet-Ladubay
54092,Blend 26,95,9,Cabernet Sauvignon,B Cellars
54093,Exception Brut Intense,30,42,Champagne Blend,Bailly-Lapierre
54094,Dry,20,9,Riesling,Lemelson
54096,Hyde Vineyard,50,9,Pinot Noir,Signorello
54103,Castillo Ygay Gran Reserva Especial,54,30,Tempranillo Blend,Marqués de Murrieta
54107,Kaapse Vonkel Brut Rosé,30,46,Sparkling Blend,Simonsig
54114,JJ Chardonnay,18,42,Chardonnay,Vincent
54115,Crucero Reserva,13,41,Merlot,Siegel
54118,Reserva,11,41,Pinot Noir,Santa Carolina
54120,Clava Reserve,15,41,Carmenère,Quintay
54128,La Florencia,12,28,Sauvignon Blanc,Familia Cassone
54129,The Climber Limited,28,9,Red Blend,Clif Family
54131,Dry,10,9,Rosé,Lucas Vineyards
54136,Red Label Diamond Collection,16,9,Zinfandel,Francis Coppola
54144,Hacienda Araucano Reserva,11,41,Cabernet Sauvignon,François Lurton
54153,Signature Selection,13,9,Sauvignon Blanc,Bianchi
54155,Blue Ash Road,20,9,Chardonnay,Parkers Estate
54156,Boneyard,15,9,Red Blend,Tarara
54160,Terre di Sicilia,7,6,Inzolia,Cambria
54163,Whitie's D9 A Big Bold,50,9,Red Blend,Tarara
54165,Reserva Privada,15,41,Sauvignon Blanc,Viña Casas Patronales
54168,Séduction Brut,60,42,Champagne Blend,Charles Ellner
54170,Ciel du Cheval Vineyard,55,9,Cabernet Sauvignon,Fidelitas
54172,Leithagebirge,30,17,Chardonnay,Kollwentz
54176,Bussia,52,6,Nebbiolo,Giacosa Fratelli
54178,Cuvée Alexandre Apalta Vineyard,24,41,Merlot,Lapostolle
54179,Fleur de Champagne Blanc de Blancs Brut,399,42,Chardonnay,Perrier Jouët
54181,Roncaglie,65,6,Nebbiolo,Poderi Colla
54183,Cuvée Spéciale Millésimé Brut,75,42,Champagne Blend,Nicolas Feuillatte
54184,Le Coste,106,6,Nebbiolo,Pecchenino
54185,AnotherThought,19,9,Sauvignon Blanc,Stevens
54188,Brut Rosé,80,42,Champagne Blend,Ruinart
54189,Alte Setzen Reserve,34,17,Grüner Veltliner,Markus Huber
54194,Pepper Bridge Vineyard Apogee,50,9,Bordeaux-style Red Blend,L'Ecole No. 41
54195,San Giuseppe,65,6,Nebbiolo,Pecchenino
54204,Sundawg Ridge Vineyard,50,9,Pinot Noir,Sequana
54208,Garys' Vineyard,60,9,Pinot Noir,Miner
54209,En Chamberlin Roma Red,60,9,Red Blend,K Vintners
54210,Buckeye Vineyard,85,9,Cabernet Sauvignon,Piña
54211,Vista Verde Vineyard Late Harvest,40,9,Gewürztraminer,Williams Selyem
54212,DuBrul Vineyard Red,120,9,Red Blend,Côte Bonneville
54213,Villa Gemma,100,6,Montepulciano,Masciarelli
54214,Block One,72,9,Cabernet Sauvignon,Sineann
54216,Gowan Creek Vineyard,75,9,Pinot Noir,Goldeneye
54220,Confluence Vineyard,75,9,Pinot Noir,Goldeneye
54222,Trie Spéciale,35,42,Chenin Blanc,Domaine des Baumard
54225,Cuvée Edmond,94,42,Sauvignon Blanc,Alphonse Mellot
54226,Goodin Vineyard,65,9,Pinot Noir,MacPhail
54227,QED,50,9,Syrah,Rasa
54228,Bien Nacido Vineyard,38,9,Syrah,Ojai
54229,Massicone,48,6,Red Blend,Castelluccio
54259,Traditions,15,9,Merlot,Milbrandt
54260,Forgotten Hills Vineyard,40,9,Syrah,Waters
54261,Estate,22,9,Syrah,Zaca Mesa
54266,Selection,22,17,St. Laurent,Juris
54268,Arona,11,5,Sauvignon Blanc,Barker's Marque
54273,den Hoed Vineyard,26,9,Mourvèdre,Trio Vintners
54275,CampoRe,40,6,Fiano,Terredora
54277,Potro de Piedra Family Reserve,25,41,Cabernet Sauvignon-Cabernet Franc,Viña Requingua
54278,Pepper Bridge Vineyard,40,9,Syrah,Waters
54281,Red Wine,15,9,Red Blend,Canoe Ridge
54286,Domaine du Pavillon Clos des Mouches Premier Cru,90,42,Chardonnay,Albert Bichot
54290,Herrick Red,18,9,Red Blend,Conn Creek
54294,Extra Brut Burgundersekt,23,17,Champagne Blend,Graf Hardegg
54298,Le Lien,25,42,Syrah,Les Vignobles Foncalieu
54299,Mansois,12,42,Mansois,Lionel Osmin & Cie
54300,Kabinett,14,19,Scheurebe,Louis Guntrum
54301,Rudolfo Vineyard,17,9,Pinot Gris,Lumos
54302,La Cruz Vineyard,40,9,Syrah,Keller Estate
54304,Brote Negro,100,28,Malbec,Viña Alicia
54306,Sutherland,15,46,Chardonnay,Thelema
54307,ClaudeVal,11,42,Rosé,Domaines Paul Mas
54308,Nova Serra,30,6,Greco,Mastroberardino
54309,Double L,48,9,Pinot Noir,Morgan
54311,Reserve,19,28,Malbec,Salentein
54312,Alastro,21,6,White Blend,Planeta
54315,Leland,50,9,Pinot Noir,Erath
54325,Firehouse,18,9,Red Blend,Tamarack Cellars
54327,Z Gris Estate Grown and Bottled Dry,16,9,Rosé,Zaca Mesa
54329,Trentenaire,40,9,Bordeaux-style Red Blend,Brian Carter Cellars
54334,Rosé of,12,9,Sangiovese,Barnard Griffin
54335,Bullhorn Creek Vineyard,20,9,Riesling,Red Newt Cellars
54340,Cosme Palacio Vendimia Seleccionada,20,30,Tempranillo Blend,Bodegas Palacio
54344,Grand Ciel Vineyard,65,9,Syrah,Doyenne
54348,Cubia,27,6,Insolia,Cusumano
81183,L'Avion,38,9,Roussanne,Stolpman
54351,Estate Single Vineyard Collection,15,42,Picpoul,Domaines Paul Mas
54353,Quail Series,9,9,Cabernet Sauvignon,Covey Run
54363,Trie White,15,17,Austrian white blend,Gunter Triebaumer
54367,Cotes de Tablas Blanc,25,9,Rhône-style White Blend,Tablas Creek
54369,Promised Land Unwooded,12,18,Chardonnay,Wakefield Estate
54371,Edition Chremisa Sandgrube 13,24,17,Zweigelt,Winzer Krems
54374,Signature Selection,17,9,Merlot,Bianchi
54376,Aviator Red,28,9,Bordeaux-style Red Blend,Airfield Estates
54377,La Porfia Grand Reserve,20,41,Carmenère,Botalcura
54379,Altos de Lanzaga,127,30,Tempranillo Blend,Telmo Rodríguez
54380,Maximo,48,6,White Blend,Umani Ronchi
54382,Reserve,50,9,Cabernet Sauvignon,Rodney Strong
54384,Sims Vineyard,52,9,Pinot Noir,Rex Hill
54387,Estate,14,9,Riesling,David Hill
54388,Arrocco Passito,26,6,Albana,Fattoria Zerbina
54389,Erdener Treppchen Auslese,42,19,Riesling,Dr. Loosen
54391,Pur Chardonnay,25,42,Chardonnay,Bailly-Lapierre
54392,Lagrima,16,24,Port,Wiese & Krohn
54394,Thea's Selection,38,9,Pinot Noir,Lemelson
54395,The High Trellis,19,18,Cabernet Sauvignon,D'Arenberg
54396,Black Noble,38,18,White Blend,De Bortoli
54397,Luzón,9,30,Red Blend,Bodegas Luzón
54401,Ramazzotti Vineyard,33,9,Zinfandel,V. Sattui
54403,Tenuta Capofaro 500ml,50,6,Malvasia,Tasca d'Almerita
54405,The Left Bank,15,46,Red Blend,Neil Ellis
54406,Reserve French Oak,35,9,Chardonnay,Roche
54407,Vau Vintage,33,24,Port,Sandeman
54408,Hammer,24,9,Syrah,Martella
54416,Artist's Collection,10,28,Malbec,Salvatore Principe
54418,Zagara,18,6,Moscato,Marchesi di Barolo
54426,Syrah du Soleil,36,9,Syrah,Collier Falls
54436,Artist Series,70,9,Cabernet Sauvignon,Kenwood
54437,Old Ghost,37,9,Zinfandel,Klinker Brick
54439,Aliwen Reserva,12,41,Pinot Noir,Undurraga
54441,Quarry Butte Destiny Ridge Vineyard Red Wine,20,9,Red Blend,Alexandria Nicole
54443,Rosé Brut,100,42,Champagne Blend,Bollinger
54446,Mumm de Cramant Grand Cru Brut,75,42,Chardonnay,G. H. Mumm
54448,Serre,75,6,Nebbiolo,Gianni Gagliardo
54449,Zardoz,30,41,Cabernet Sauvignon,Indomita
54455,Paragon Vineyard,13,9,Sauvignon Blanc,Tangent
54462,Brut Millesimé,69,42,Champagne Blend,Laurent-Perrier
54465,L'Intemporelle Brut,80,42,Champagne Blend,Mailly Grand Cru
54471,Gran Reserva Maipo Alto,15,41,Merlot,Carmen
54476,Reserva,12,41,Carmenère,Apaltagua
54485,Selection,8,41,Cabernet Sauvignon,Quasar
54490,Puerto Viejo Reserve,10,41,Sauvignon Blanc,Viña Requingua
54496,Nicky Hahn,14,9,G-S-M,Hahn
54497,Connoisseur Series,50,9,Cabernet Sauvignon,Hawkstone
54529,Terrunyo Old Pirque Vineyard Block: Las Terrazas,41,41,Cabernet Sauvignon,Concha y Toro
54530,Perli Vineyard,56,9,Pinot Noir,Arista
54531,Ten Degrees,100,9,Pinot Noir,Goldeneye
54533,Melville Vineyards,45,9,Syrah,Ojai
54534,Clos Pepe Vineyard,40,9,Chardonnay,Ojai
54540,Balletto Vineyard,40,9,Pinot Noir,WesMar
54541,Frattey Shams Vineyard,60,9,Pinot Noir,MacPhail
54542,En Cerise Ovide Red,60,9,Red Blend,K Vintners
54543,Sundance Vineyard ‘The Deal',35,9,Syrah,K Vintners
54545,Clos du Papillon,32,42,Chenin Blanc,Domaine des Baumard
54546,Rosella's Vineyard,60,9,Pinot Noir,Miner
54547,Boushey Grande Côte Vineyard,36,9,Syrah,McCrea Cellars
54548,Chapter Two Red,78,9,Red Blend,J. Bookwalter
54549,Baby Poux Vineyard Reserve,60,9,Cabernet Sauvignon,Sineann
54551,Estate Vineyard,45,9,Syrah,Baker Lane
54552,Champoux & Loess Vineyards Reserve,100,9,Cabernet Sauvignon,Boudreaux Cellars
54554,Diana Madeline Red Table Wine,94,18,Bordeaux-style Red Blend,Cullen
54555,Fe Ciega Vineyard,56,9,Pinot Noir,Ojai
54559,Trenton Estate Vineyard,36,9,Chardonnay,Joseph Swan Vineyards
54560,Emè,27,6,Red Blend,I Capitani
54561,Les Chalumaux Premier Cru,57,42,Chardonnay,Michel Picard
54566,Odfjell,70,41,Carignan,Odfjell
54568,Vaillons Premier Cru,30,42,Chardonnay,Simonnet-Febvre
54569,Vaucoupin Premier Cru,35,42,Chardonnay,Simonnet-Febvre
54571,Undhof Kögl,29,17,Riesling,Salomon-Undhof
54572,Plexus,40,18,Rhône-style Red Blend,John Duval Wines
54582,Coyam,30,41,Red Blend,Emiliana
54583,Terra Riserva,30,6,Red Blend,Conti Zecca
54584,Nipozzano Riserva,25,6,Sangiovese,Marchesi de' Frescobaldi
54585,Mongris Riserva,30,6,Pinot Grigio,Marco Felluga
54588,D2,42,9,Bordeaux-style Red Blend,DeLille
54590,Pioneer Block 2 Swamp Block,27,5,Sauvignon Blanc,Saint Clair
54596,Lahoma Vineyards,20,9,Riesling,Red Newt Cellars
54598,Dry,17,9,Riesling,Red Newt Cellars
54603,Private Bin,15,5,Sauvignon Blanc,Villa Maria
54605,Estate Bottled,15,9,Gewürztraminer,Lamoreaux Landing
54608,Estate,32,9,Rosé,Flowers
54610,Rosé of,15,9,Pinot Noir,Fox Run
54615,Semi-Dry,15,9,Riesling,Red Newt Cellars
54620,Wetzel Family Estate,21,9,Cabernet Franc,Alexander Valley Vineyards
54625,Apogée,25,42,Syrah,Les Vignobles Foncalieu
54627,Wehlener Sonnenuhr Kabinett,20,19,Riesling,Markus Molitor
54628,Zio Tony Ranch,60,9,Chardonnay,Patz & Hall
54630,Estate,34,9,Syrah,Stolpman
54631,La Coppa,22,9,Sangiovese,Stolpman
54637,Wiedenberg,25,17,Grüner Veltliner,Salomon-Undhof
54640,Ginolfo,26,6,Viognier,Baglio di Pianetto
54641,Cutaja,20,6,Nero d'Avola,Caruso & Minini
54643,Valentino,21,6,Merlot,Feudi del Pisciotto
54645,Initiales,13,42,White Blend,Domaine Rotier
54648,Ficiligno,14,6,White Blend,Baglio di Pianetto
54658,Réserve Spéciale,15,42,Pinot Noir,Gérard Bertrand
54661,Roble,10,30,Tempranillo-Cabernet Sauvignon,Coto de Hayas
54664,Garys' Vineyard,60,9,Pinot Noir,Miner
54671,Mediterraneo de Pinord,13,30,Moscato,Pinord
54678,Wehlener Sonnenuhr Auslese,42,19,Riesling,Dr. Loosen
54679,Estate Reserve,40,9,Pinot Noir,David Hill
54680,Deen De Bortoli Vat 5 Botrytis,15,18,Sémillon,De Bortoli
54681,Cava Amethystos,30,36,Cabernet Sauvignon,Domaine Costa Lazaridi
54685,Stermer Vineyard,48,9,Pinot Noir,Lemelson
54686,Brut Nature,28,30,Sparkling Blend,Llopart
54691,Lachini Vineyard,42,9,Pinot Noir,Sineann
54692,Reserve American Oak,33,9,Chardonnay,Roche
54693,Celilo Vineyard,16,9,Pinot Gris,Ross Andrew
54694,20 Years Old Tawny,53,24,Port,Osborne
54695,White Reserva,20,24,Port,Rozes
54696,10 Years Old Tawny,28,24,Port,Poças
54700,Reserve,95,9,Cabernet Sauvignon,Clos du Val
54702,7 Viñas Reserva,69,30,Tempranillo Blend,Baron De Ley
54707,Schindler Vineyard,42,9,Pinot Noir,Sineann
54708,Basarin Vigna Gianmatè,52,6,Nebbiolo,Giacosa Fratelli
54709,Steinporz Smaragd,42,17,Grüner Veltliner,Gritsch Mauritiushof
54711,Elevage Blanc,42,9,Bordeaux-style White Blend,Chimney Rock
54717,Oroppas,55,9,Cabernet Sauvignon,St. Clement
54719,Dardi Le Rose Bussia,73,6,Nebbiolo,Poderi Colla
54722,Cannubi,100,6,Nebbiolo,Michele Chiarlo
54723,Northridge Sentinel Red,55,9,Red Blend,Milbrandt
54724,Aussere Bergen,24,17,Grüner Veltliner,Zull
54725,Paragon Vineyard,17,9,Grenache Blanc,Tangent
54726,Riserva della Famiglia,163,6,Barbera,Coppo
54728,Single Vineyard,21,41,Cabernet Sauvignon,Errazuriz
54731,Red Mountain Vineyard Red Wine,50,9,Bordeaux-style Red Blend,Fidelitas
54732,Heideboden,28,17,Austrian Red Blend,Judith Beck
54738,Toulouse Vineyard,50,9,Pinot Noir,MacPhail
54741,Purple Angel,71,41,Carmenère,Montes
54742,The Narrows Vineyard,75,9,Pinot Noir,Goldeneye
54744,Foreshadow,42,9,Cabernet Sauvignon,J. Bookwalter
54745,Cuvée Orleans,40,9,Syrah,McCrea Cellars
54748,Casa Real,100,41,Cabernet Sauvignon,Santa Rita
54749,Blue Jay,32,9,Pinot Noir,Roessler
54750,Savoy,46,9,Pinot Noir,Roessler
54752,Clone 2A,48,9,Pinot Noir,Cambria
54753,The Big Easy,40,9,Syrah,Fess Parker
54754,Kai,80,41,Carmenère,Errazuriz
54755,Graf Noir,75,6,Red Blend,Drei Donà Tenuta La Palazza
54758,Monte Rosso Vineyard,85,9,Cabernet Sauvignon,Louis M. Martini
54760,Bien Nacido Vineyard,45,9,Pinot Noir,Ojai
54762,Sangiacomo Vineyard,48,9,Pinot Noir,Sojourn
54763,Alden Perry Reserve Napa Redwoods Estate,42,9,Bordeaux-style Red Blend,Yates Family Vineyard
54765,Stagecoach Vineyard,65,9,Cabernet Sauvignon,Miner
54766,Double L Vineyard,44,9,Chardonnay,Morgan
54767,Clos Pepe Vineyard,45,9,Pinot Noir,Ojai
54798,Alpha,26,41,Chardonnay,Montes
54799,Premstaler,30,6,Sauvignon,Kellerei Kaltern Caldaro
54802,Clos Pepe,50,9,Pinot Noir,Roessler
54806,Clos Saint Jean Premier Cru,80,42,Chardonnay,Michel Picard
54810,Reserve,27,9,Cabernet Sauvignon,Columbia Crest
54814,Lewis Estate Shirley Mays,25,9,Chardonnay,Dunham
54815,Estate Bottled,24,9,Pinot Noir,Balletto
54818,Araucano Clos de Lolol,27,41,Red Blend,J. & F. Lurton
54824,Reserva,14,41,Cabernet Sauvignon,Santa Rita
54825,Wachtberg,22,17,Grüner Veltliner,Salomon-Undhof
54826,Winery Block,34,9,Pinot Noir,Balletto
54827,3 Brooms,13,5,Sauvignon Blanc,Barker's Marque
54835,Silver Eagle Vineyard,59,9,Pinot Noir,Sojourn
54837,Old Vines,20,9,Zinfandel,St. Francis
54840,Emma,38,28,Bonarda,Zuccardi
54841,Estate Grown,38,9,Cabernet Franc,Monticello Vineyards
54847,Letter Series B,25,5,Sauvignon Blanc,Brancott
54848,Felino,20,28,Malbec,Viña Cobos
54851,Canoe Ridge Estate,22,9,Chardonnay,Chateau Ste. Michelle
54855,La Riviera,15,42,Rosé,Domaine de la Sanglière
54860,Amethystos,19,36,White Blend,Domaine Costa Lazaridi
54867,GSM,28,9,Rhône-style Red Blend,Standing Sun
54868,Estate,36,9,Sangiovese,Stolpman
54871,Tualatin Estate,45,9,Pinot Noir,Willamette Valley Vineyards
54872,Rusciano,30,6,Red Blend,Valle dell'Acate
54875,Las Brisas Vineyard,24,9,Montepulciano,Mahoney
54876,Foscarin Slavinus,30,6,Garganega,Monte Tondo
54879,Les Américains,15,42,Red Blend,O'Vineyards
54884,Winemaker's Cuvée,30,9,Pinot Noir,Panther Creek
54885,Le Classique,15,42,Bordeaux-style Red Blend,Château Tour des Gendres
54888,Bien Nacido Vineyard,40,9,Syrah,Bonny Doon
54889,Casteller Schlossberg Grösses Gewächs Trocken,54,19,Silvaner,Castell
54891,Diversité,47,9,Pinot Noir,Le Cadeau
54893,Premier Cuvée Blanc de Blancs Brut,22,46,Chardonnay,Graham Beck
54898,Hummingbird Hill Vineyards,45,9,Syrah,Sonoma Coast Vineyards
54900,Dutton Ranch Dutton Palms Vineyard,42,9,Chardonnay,Dutton Estate
54906,Carte Turqoise,20,42,Chenin Blanc,Domaine des Baumard
54907,Blanco,35,30,White Blend,Finca Allende
54909,Brut Rosé,18,46,Champagne Blend,Graham Beck
54912,Exception Exquise Demi-Sec,30,42,Champagne Blend,Bailly-Lapierre
